sentiment,review_body,product_category
1,Love this product; got them in the coral and they are comfortable  easy  flattering & versatile.  dressed up or down  they always look good  they hang beautifully  and their ease & comfort make them my go to staple in this southern heat!,Lounge
1,This dress is the best casual find. goes with everything- flips flops  tennys  jean jacket. feels little sporty and the orange was a cool addition to my closet.,Lounge
1,I love clothing that has little surprises  and i love the detailing at the arms with the lace-like openings which is not very characteristic (and actually quite fancy) for a typical henley. i found the fabric to be medium weight-and thought the quality was fine. i like all of the colors this comes in-each would fit into my wardrobe nicely. i have gotten into comfortable clothing (that is still flattering and functional) lately and am on a huge kick of gravitating toward it. this top certainly is,Lounge
1,Love this tank!! the cotton is very soft which also allows some flow. i've worn this to yoga  and to teach barre and cardio dance and it's a hit! as a life-long dancer  this was a must have. my only negative is since the sizing is either xs/s or m/l  it may run too big or too small for some. i tyically wear a m or 6 in retailer tops and this is a little large in m/l; however  not to the point of being distracted with straps falling or the like. highly recommend.,Lounge
1,I'm 5'5 130 lbs and tried this on a small at my store and then ordered it in a small petite. i like the petite better even though there isn't much of a difference  the petite is about 28 inches long. it still covers the bum but i was hoping to wear it with shorts and i think it's too long for that. i love the beautiful coral color  received a compliment on the color the first time i wore it. the quality is superb. the only downside is i don't like the way it looks when zipped  it doesn't give mu,Lounge
1,Adorable print! just picked these up in the store yesterday! the print is so pretty and it caught my eye! surprisingly they fit in my usual size for workout pants!,Lounge
1,Comfortable  flattering  one step up in formality from jammies  what more could you want?,Lounge
1,Love these pants -- the colors  style  fit. however  this is the second pair of retailer active pants i've ordered that i've discovered had a hole in them. these are not cheap pants  so the poor quality is inexcusable.,Lounge
1,This is the prettiest little nighty. it is romantic  soft and so very pretty. i really adore everything about this piece   but the pink detail on the trim  along with the floral embroidery is are just the right extra touches that retailer shoppers have come to love.,Lounge
-1,Agree with other reviewer that this is massive even for a cape. unflattering overall. i normally wear a size 2 of 4 and bought this in an xs and two of me can easily fit into this with room to spare. unlined and it itches!,Outerwear
-1,I knew i needed to buy this trench from the moment i saw it on my computer screen  but something prompted me to stop by my local retailer and try it on first. thank goodness for that.    at first glance  i knew i wouldn't be buying this. the construction leaves much to be desired. from the flimsy  single layer of unlined  unstructured fabric  to the thin strip of fabric serving as a belt  i could easily see this being sold at a cheap store for teenage girls where throwaway clothes are a dim,Outerwear
-1,Not as cute as photos  and too small in chest. i am 5'5''  125 lbs  and the small was too tight in the chest  and i am not large here at all. shoulders and sleeve length fit well. will return. not comfortable  and will need to be able to button it on rainy days.,Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,I love anything orange- when i saw this coat online  i ordered it as i loved all the features. the features of the coat are fun- however the coat came all bunched up in the package. i let it hang for a couple of days but the wrinkles were awful and even steaming and an iron would not take the creases away. i tried the coat on - the buckles were poorly made. i ended up returning this jacket.,Outerwear
-1,This coat is awful  just awful. i bought it based on the reviews  my husband said it looks like i am wearing a mattress. it looked awful. i really really liked the softness and that it wasn't like another puffer coat  it was also stretchy and the buttons super easy to wear  but the look  style  and design make it very unflattering. it looked so bad that i took it off right away. so disappointing!,Outerwear
-1,I saw this in the store and was glad i didn't order it earlier online. i thought it would be beautifully stitched but it was rather flat and unimpressive in person. i like more unusual and flattering pieces  and this just wasn't it. no compliments here.,Outerwear
-1,When i read car coat  i expect a little more weight. it really is just a thin  long blazer. also  the colors appear different online. i expected a red/maroon with bue and white stripe  so maybe i mis-read completely...? it is actually brown/mustard/beige combo. not what i expected  so it will be a return.,Outerwear
-1,I had been eyeing this coat for a few weeks after it appeared in the email  and i finally decided to purchase it to treat myself. i was very excited to get it  as it is a beautiful coat online. however  once i received it i was very disappointed. the material is much thinner than i would expect for something that cost $168  and when i went to button it the button slipped right off the thread it was sewn onto the coat with. i checked the other buttons and all of them were loose as well.     perso,Outerwear
0,I thought this would be so clean looking  in a theory/vince. menswear way  but unfortunately the cut of the coat is super unflattering. i waiver between a 2 and a 4 at retailer and erred on the side of caution and went with the 4. the shoulders are way off the mark  sleeves are too long  and the button hits about 3 inches too low. it's just...baggy...in a way that the size itself is not the issue. alas  this is going back  and my search for the perfect coat continues!,Outerwear
0,I remember seeing this great jackets online and knowing that i would have to have it! so i traveled to the store to try it on. the ruffle on the bottom was beautiful and fluffy and just like the pictures. the color was perfect and it was lightweight enough i could get more uses out of it that most of my coats in the texas heat. so i tried on the small. the didn't quite button over my bust  and i did an arm wiggle that made the arms too tight near where they met my body. no problem  medium it is.,Outerwear
0,I wore this coat one day and the buttons started falling off. it stretched so much. i'm going to beg my local store to take back. it shouldn't fall apart like that. it's super duper cozy though.,Outerwear
0,This would be perfect except for the ridiculous attached scarf. the material is so soft and luxe. the colors are richer in person and perfectly go with everything. but the attached scarf ruins everything!! the scarf is not flattering and takes away form the cute buttons on the front. if the scarf could be removed it would be a great sweater coat. so disappointing.,Outerwear
0,Initially  i bought this because i liked the color and style of this trench coat. i thought it could look very chic and polished. the problem was it was too large and too wrinkly. i'm 5'2 (115 lbs) and ordered an xs because petite sizes were unavailable. but i realize that a petite xs would've been a better fit. also the sleeves were too long even with an xs. i've already returned the product.,Outerwear
0,I tried this jacket on and it was definitely cute but a couple things to note. it's a wool acrylic blend and it was already starting to pill from being tried on in the store. also  it's unlined. i thought the price point was high given its fibers and unlined. given its hem  i wonder how much longevity the piece has and how quickly it might start to look dated too.,Outerwear
0,This coat is absolutely beautiful - an instant stunner. the style is very classy and timeless. it is definitely more of a lightweight coat than true cold weather wear. yes  it does run large  but that is the cozy look of it. it is not meant to be form-fitting. my one gripe is that - especially at the price point - if it's not going to be especially warm  it should at least be otherwise functional. the coat i received has pockets cut on the outside  but they are sewn shut. a coat without pockets?,Outerwear
0,This coat is so lovely  it is the embodiment of 1940's classic movie star style. the color  the style  the collar add a subtle flair of drama that you definitely want in your wardrobe .... if only it weren't for those pesky buttons! like other reviewers  i am disappointed to note that within a month of owning  the top button popped off in the middle of a dinner date on a rainy night in a french restaurant. that same night  i noticed a button was missing from one of the sleeves. alas  i am as yet,Outerwear
0,I love the pattern on this jacket and enjoy the bell shape. a fun jacket to through on and add quick style to a skinny pants.,Outerwear
1,I got the jacket in the gray. it's a pretty pretty shade of gray. it's soft and feels really good on. it's short. like hits at the waist. i have long arms and the small for perfect which i was very pleased.,Outerwear
1,Once i saw this trench coat i thought it was so cute! i'm usually a small in retailer tops but can be a little broad so i decided to go with the medium (based on other reviews). when i received the coat  it was a little tight in the shoulders but still doable. i was surprised how thin it was (just a single sheet of cloth) and how full the skirt bottom was (however  there is a cute light blue seem lining inside). overall this trench coat is not really a warm coat  but more of a fun piece to dress u,Outerwear
1,I purchased this jacket in my usual size s  but wish i would've chosen the m. the small works  but the sweater sleeves are tighter than i would've liked  making it hard to layer other clothes underneath. the sleeves are also just a little too short.,Outerwear
1,As a long standing retailer shopper  i have seen the beginnings of retailer great quality and detail and somewhat over the years disappointed of quality going down; this vest is so my style and executed very well as being fully lined and sewn well  hooks to close are substantial; the fact the faux fur collar can be removed is a real plus  but though the colors are delish  the fabric is a bit questionable.  the one i ordered on line and sent to me is fresh and not petted  but looking at the same vest,Outerwear
1,Have kept my eyes out for a jacket like this for several years now. and this one is more than i had hoped for.  in the store i was between a l and m.  so went with the large.  after getting home and trying on a couple more times i decided to order the petite large.  jacket is roomy warm and so so soft.  added bonus w the hood.,Outerwear
1,This is an attractive  fitted vest. the tight belt on the back gives it a new look  great shape. the fabric is good quality. the neck is tight and high. i usually get a small at retailer  but this small is way too tight and there is no way you could put a sweater under which you usually do in weather cool enough for a vest. judging from the photo  i would guess she is an extra small wearing a small or medium. it looks good with taupe or brown pants/jeans,Outerwear
1,I love this jacket. it is a perfect moto style jacket without being overly aggressive looking because it doesn't have the silver hardware. instead all the hardware is black which gives it a cleaner minimalist look. it is not super heavy. it also has a cute blue and white striped lining  which if you turn up the sleeves adds a surprise. i bought it in a size small so that it was comfortable and i would be able to put a light sweater under it if i wanted to. i generally take an xs or sometimes a s,Outerwear
1,I picked this up during the bf promo and very happy to find my size 10. i was watching this coat  i call this really a topper  because it is not heavy and finishes an outfit  i went up to a size 10 because it runs slim as noted in the description and the reviews. i find this piece to be a reminder of the old retailer pieces i have collected over the years ( since 2001!) my chest is a 34dd and even then the 10 is snug. i can't wait to wear this bold statement piece  i purchased the bailly 44 navy p,Outerwear
1,"This was sold out in an xs when i first saw the email. i ended up seeing in my local retailer store and tried on my usual xs. i am 5'3"" with a longer torso and about 108 pounds. my chest size is 32c and the xs was just too tight. it buttoned up beautifully and the length was as it is on the model  even though i am much shorter. however  when i tried to move my arms  the jacket constricted all movement. this is a huge disappointment and i imagine going to be an issue for many girls who order online",Outerwear
-1,I'm petite  but even if i weren't  i think this runs very large  isn't form flattering at all  and overall looks dull. it most definitely does not justify the price. material is thin.,Pants
-1,I'd been waiting to snatch up this jumpsuit as it looks so cute online  so when it went on sale i ordered it right away. well i was thoroughly disappointed. i agree with some of the other reviewers  the fit is odd  huge on top and too snug on the bottom. being made of flimsy silk it has no give and didn't hang well on my curvy body  being too loose in some areas and too snug in others. also the top is embroidered while the bottom isn't. the material is thin and and it definitely isn't high enoug,Pants
-1,Pants are overpriced and very uncomfortable. to my utter dismay i wore them during a business trip for the first time and ended up with bruises caused by the side zipper. i have been a long time retailer shopper and usually my go to store  however ending up with a pair of pants that caused me pain was a very big disappointment ,Pants
-1,I'm baffled why none of the other reviewers have mentioned how large these pants are. i ordered the petite small  and i'm always a small. these are huge. i felt like i had on a large. i like the thin material and color  and i'm sad that they are so large.,Pants
-1,These pants are gorgeous when you first see them. they fit beautifully when you first put them on. and then you wear them for one day. and they snag. on everything. and little strings start to come out of the pants. and the hem begins to unravel. and the pants which were once beautiful light summer pants appropriate for work or brunch are now frumpy  worn out pants with a million snags and strings hanging off of them .... after one day.     i can't begin to tell you how annoyed i am that i spent,Pants
-1,I bought an xl and they looked like they would have been a small. can't review anything else because i couldn't even get them on.... ridiculous,Pants
-1,I really wanted to like this jump suit.  i rarely have problem with retailer clothing.  i'm 5.6  hourglass shape  usually wear size 2.  this jumpsuit runs small  but that's not the only problem.  top part (shirt piece of the jumpsuit) is too short  so it's digging into my lady part.  the color does not look anything like the picture  so overall this piece is failure.  i hope that i find something similar but fits better.,Pants
-1,This romper is cute  well-made and true to size  but i haven't figured it out how to put this on without having someone tie the back ties. which pretty much means that going to the bathroom is not an option while you have this romper on. not sure what the designers were thinking here. i'm returning this one.,Pants
-1,I adore the feel and cut of these culottes  but the quality has diminished my faith in retailer. picks  piles  and serious wear and tear after just one day. i feel as if i wasted my money.,Pants
0,"I finally ordered this at this incredible mark downed price...but i see why. it is cute  but serious size issues  i have a bust but smaller everywhere else but i did order up because of it being a jumpsuit...i would have needed 6"" more to even zip the top part! i have many trendy jumpsuits in my closet and this is a first! if you are flat chested you may want to try at this great price as it would be a great piece for sitting by the fireside next fall/winter...never too soon to plan ahead!",Pants
0,They were too small for me. i loved them other than that.,Pants
0,Not that i don't recommend  only don't recommend if you have muscular thighs. so i tried on the small in plaid pattern (or checkered?) and not flattering on me at all. snug on the though and loose by the knee and below. also that pattern made my legs look weird  no kidding  kind of crooked... they are super comfortable and the small fit  so perhaps they run small?    i would get petite if you are usually a petite  the regular size bunched on the bottom  too long.    i am usually a 0p or 00p  or,Pants
0,I love these pants! best fitting pants i've ever owned. flattering. stretchy/don't stretch out. i am so sad that retailer didn't plan well and stock enough. i bought the black  want the gray and all sizes but 25 and 31 are sold out. i might just buy another black pair so i can have another. i really wish retailer would re-stock these!!!! although these are 5star pants  i rated them a 3 for retailers poor / low stock quantity.,Pants
0,I wanted to love these great spring/summer pants  but sadly  they are just too unflattering for ladies with hips. if you have a ruler build  these pants will be fantastic  but these pants are not forgiving in the hip and thigh area for those of you blessed with a curvier build. i was really hoping for pants that had this clean  vintage inspired  audrey hepburn look re-imagined for the every-girl  because nothing is more flattering to an hourglass body than clean  non-bulky lines (something like,Pants
0,I was disappointed with this jumpsuit. when i first saw it in the store  i thought i was going to love it. when i tried it on  the first issue is the fabric is too sheer. i could completely see the outline of my underwear and bra. it also runs way too big! i know the bottom is supposed to be loose and flowy  but the waist needs to be more tapered to off set that  and it's so baggy. the arm holes are also cut very low  so when you lift your arms you can see most of your bra on the sides   i wante,Pants
0,"I loved the color and lines of this jumpsuit  but found it to be far too short in the torso. (and about 8"" too long in the leg  but that's a lot easier to fix.) i tried sizing up  but it still wasn't working for me. i'm only 5'7""  and while i'm long-waisted i can usually make jumpsuits work. if you have a short torso and long legs  this is a beautiful option. otherwise  i can't recommend it.",Pants
0,Had to send back for exchange. way too big. i'm very excited to get a smaller size because they are really beautifully made.,Pants
0,Unfortunately i had to size down twice with there pants. great feel  they're soft and the grey is a soft color.,Pants
1,I'm very picky about jumpers  and this one is abolutely perfect! i love how it looks like a dress at first glance. it runs a little big because of the oversized fit it is supposed to have  i sized down because of the armpit area. nude garments and you'll be fine. this is going to sell out fast  don't wait for it to go on sale! (seriously my store is already out of xs's),Pants
1,"I haven't worn these yet but i wouldn't wear them just to ""lounge"" in. i wear an xs & they fit good & tts. they have an elastic waist but it drapes nice & doesn't bunch like some do. the material is soft & hangs nice. & doesn't seems like it will wrinkle. love the pattern of the black print ones. it's black  tan & white & kind of a paisley print. i think it looks better on than in the picture.",Pants
1,Ordered my regular size 27. they were tight when they arrived but they stretch - a lot. i like the looser style so was vey pleased but think they are at least a size larger after one wear.,Pants
1,I was not sure if they would be flattering with the waistband  but i love them. they feel wonderful  yet they are so light. perfect for warm weather. the print takes them from day to night.,Pants
1,"1. i'm 5'5"" tall  145 lbs  and 38-32-40 and the size 30s fit me perfectly.  2. i love the hyphen chinos  and these fit almost the same  just a bit trimmer. they are not tight  and just skim my body perfectly.  3. i love all the colors. the red is darker than the two hyphen pinks.  4. the pants are comfy enough to be really casual and dressy enough to wear to work.",Pants
1,Love love love these!! the model does not do them justice since she makes them look like high rise pants. they are very soft with 15% stretch which is why i sized down . i usually wear a 30. you can remove the roll and they fit perfect w a heel . for those curvy women they look great! also have a slouchy appeal too but tailored . i went everywhere looking for chinos and these are the best ones out there!! for reference i am 141 pounds and 5'4 just losing weight from having a baby and absolutely,Pants
1,I am here online to buy this pant in both colors. i tried it on today in store in regular lengh   but am opting for petite size. i am 5'2. i could have purchased the regular length  which hit me above the ankle  but i think p will be more flattering and better for summer.    the pants are a woven material  and kindof shiny!? the pants also may be a bit see-thru in sunshine due to the structure of weave. that said  i am buying them anyways because they are that comfortable and professional. i may,Pants
1,I think these are a cute pant. they run large in the waist/seat area but not in the length. i'm 5'4 and this gathered at my ankle. i like them even though i have to keep hoisting them up. keep in mind the tie to tighten the waist does not stay,Pants
1,I got the honey colored and love the color. they are very comfy and soft. i look forward to wearing them all summer,Pants
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3  115 and got a s. it looked odd on me...a little too short on the bottom  a bit too big on top and overall i thought the material looked cheap for the price. i returned it.,Shorts
-1,Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.,Shorts
-1,These are my all time comfiest shorts and i am obsessed with the lavender color. sadly  using free and clear detergent on a cold  delicate cycle made the color turn splotchy  and they are unwearable. this happened once and i exchanged for another pair  but i'll be returning this pair. i'll be sad to see my favorite color go  but there is obviously a defect in the dye used. maybe i'll try another color!,Shorts
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
-1,Don't be fooled by the image; unless you have a c/d chest  this romper has masses of draped fabric right around your middle--exactly where you want it least! very unflattering and rather expensive for the poor quality. back it goes!,Shorts
-1,These shorts just didn't work for me. i loved the embroidery and the color  but i just don't have the curves for them. try these if you have an hourglass or fuller figure.,Shorts
-1,I was hoping these would be like some of the lace shorts i bought from retailer last year that i loved so much. sadly  no. first of all they run small. i am between a s and xs in most brands  bought a s in these because i like my shorts on the looser side. these felt a little snug and short  but i decided to keep them. the first time i washed them  they were ruined. i followed the directions exactly and even put them in a lingerie bag in the washer  plus a delicate cycle  no dryer. the lace is man,Shorts
-1,I was disappointed when i got this romper in the mail. the picture looks much cuter than in person. although it's true to size  it looks pretty baggy on. also  i thought the grey (top) and blue (bottom) were too similarly colored; more contrast would have been nice. i'm returning this item.,Shorts
0,I love the quality and colors of this romper; however i have a long torso and the top part was just too short for my body style. it made the bottom part pull as well. overall the fit just wasn't right for me. i did love the material and it is a very nice piece.,Shorts
0,I am so sad that this romper didn't work out. it's just way too billowy and huge. i am usually between a small and medium so i ordered this small. i'm petite and somewhat curvy and i was absolutely swimming in this romper! might look best on taller girls. i am 5 '2 and about 125-130 lbs and this was like wearing a tent. do not recommend. such a bummer because i was a believer after treading all of the great reviews!,Shorts
0,"The shorts are very cute  very nice quality and intricate detailing! the sizing is tight in waist and very big in legs not flattering at all. i'm 5'1""  115 lbs. they are going back.",Shorts
0,"I love these shorts  very pretty and well made  but if you have any kind of muscle in your thighs  beware  not as flattering as on the model a9dn probably previous reviewer). shorts hit at hte widest part of my leg  creating a weird tent effect around the area. waist was true to sizw and i can only imagine how beautiful they would be on ""skinny"" legs.",Shorts
0,When these shorts arrived i loved them and was so excited to wear them on my upcoming trip to the beach. the high rise waist is very flattering and the material was extremely soft. the floral detailing was a little more orange than in the picture but i still loved the contrast. the first time i wore these i immediately noticed threads coming loose throughout the day. it was minor but still concerning for an item that was so costly. the real problem arose in the evening when i put on a jacket on,Shorts
0,"I tried this in a size medium. i have purchased several rompers this summer and that's usually the size that fits (i'm 5'4"" and hover around 130lbs). i'm short waisted. i don't have a long torso but this just fit. if you look at the model in the pic  she's bent to one side giving the look of blousing at the top  but if you stand upright  it's very straight and smooth. i could get it to blouse over the waist but then i had to pull the bottom up so high the shorts became way to short. i like the m",Shorts
0,I really wanted to love this romper and couldn't wait to try it on.   it's super cute and love the material but once on the top portion is way too baggy even after cinching the waist.   if i pulled the waist all the way down it looks smoother and nice   but if it sits at my natural waist   the back balloons out and it's unflattering.  it's too bad   i love the print and ease of this design.,Shorts
0,I'm pretty disappointed in these. just bought the yellow pair and wore today for the first time. super cute and very comfortable. i was in love with them. they got two small stains on them from the day's activities ( and not even crazy  untreatable stains). unfortunately  the stains did not budge yet the color of the shorts washed out. they are completely ruined after one washing (on cold). i'm hoping this was a fluke and plan to order a second pair before they sell out. these will be going back,Shorts
0,Cute skort but seems to run big. it's also sort of long for shorts (the model must have much longer legs than me). i may try a size smaller since i love the print but i'm not optimistic.,Shorts
1,The fabric design of these shorts is so great. i don't adore the fit  they are a little short waisted for my long torso and the leg openings flare out more than i prefer and are about 1/2-1 inch longer than i would like but i can fix the inseam issue by hemming them. i may still pick them up just because i love the fabric so much.,Shorts
1,"I absolutely love these shorts. i do  however feel they run on the large side. i am 5'1"" and normally wear a 24  25  0 or 00 and bought these in an xs. i would have gotten an xxs if they were available  but that was not an option. they are a little baggy  but they are so great i could not pass them up. these are too good to pass on.",Shorts
1,I absolutely love this romper. the chambray material is super comfy and easy to wear. i ordered a size up (l )  and i'm happy i did bc it would have been a little too tight in the arm area to squeeze into and gave a little extra wiggle room in the belly area. for reference i usually wear size 8/m and i'm a 34c,Shorts
1,The fabric is beautiful.  didn't wrinkle so much after 8 hours in a suitcase.  as opposed to the other reviewer mine arrived neatly  stripes match nicely.  i am kind of thick waisted and the size 6 was still perfect for me - i am currently 130 lbs  34-28-35.  love the colors and the fabric  a nice cotton twill  lined  pockets  pretty bow belt.  i am not a fan of the size zipper style but it is not a deal breaker.  glad i have them !!,Shorts
1,Very cute shorts. sadly  after one wash they became a lint magnet so had to be returned. disappointing quality.,Shorts
1,Fit true to size and very well. hit the leg at a good length. i'm 5'5. they were perfect.,Shorts
1,I got these in black and i had tried on the gray in the store  they run small at the waist. i usually wear xs or small  but i ordered a medium. they are very comfortable on a warm day. they look great with a loose  tucked in blouse or tee. the down side is they catch and the lace pulls and gets fuzzy when rubbing against things. i realized this after a day of wear. i haven't washed yet  but plan to hand wash.,Shorts
1,I ordered these in white and sized down from my normal 28 to 27 based on reviews and they are too small. i've seen with other pants/shorts that sizing can be off with different colors  so i'm guessing it's the same case here. i'll try ordering again in my usual 28 and hope that they will be a good fit. otherwise  nice shorts for the price.,Shorts
1,"I've always had great difficulty finding a pair of shorts that i like the fit of - most are either too short  too thin  too low  or too tight. i have athletic legs that ""mainstream"" fit doesn't work well with  for the most part.    fortunately  that was not the case with the neda shorts. i was first drawn to them because of the striking but subtle pattern - and they also fit well  with a good length and a structured fit. they have a medium-high waistband and a slight stretchiness  and the fabric",Shorts
-1,It is a shame when a product such as this is left on the website after so many comments reveal the item to be more defective in production than an opinion of size proportion. i read the reviews so had expected the item to run small so i ordered accordingly...this does not run small-this is not representative of any of the three categories one associates with women's apparel sizing. i am usually a small and the description by previous reviewers described the fit as being perfect for me-very small,Skirts
-1,This skirt is very pretty  but not only does it run small but only a small portion of the waistband is elasticized  so there's very little stretch. for those of us with a significant difference in our waist and hip measurements  there's no way to get this skirt on past the hips.,Skirts
-1,"The material is horrible  it's heavy and cheap. the skirt does not ""flow"" as it appears in the photo. instead the bottom part of the skirt just stands out like ruffles. am returning.",Skirts
-1,This skirt looks great on  i didn't even think before buying it  planning to wear it all summer. so the aesthetic is great. quality and design  not so much. you get exactly one good wear out of it before the folding absolutely disintegrates  it is not sewn in or built to last.     then  it looks like a cheap sarong over a cheap miniskirt. i thought the dry cleaner might be able to fix it  but they said they would have to resew the whole garment  not exactly what you want to hear with almost bran,Skirts
-1,Even following the care label exactly  it shrunk ~3 inches in the length and overall in the diameter. i had to return this since i am tall and it looked more like a work-inappropriate mini after the first wash.,Skirts
-1,I loved this skirt when i tried it on. the material is soft with a bit of stretch. i'd say this runs a little large. for reference  i'm usually a size 2/4 in retailer and the 2 was still a little large towards the end of the day as it stretched out.     however  my disappointment was with the buttons.i wore it for a day when all of a sudden the top button popped off. fine  that button is the most used. i sewed it back on myself and even reinforced the top three buttons that i use to take on and of,Skirts
-1,The skirt is just okay. the design is great but the material is extremely thin and see through. there is a slip which goes to mid-thigh- very strange and felt weird as well. the pleats are okay but not great. overall  it is not worth paying full price for or anywhere near that. and again  be wary of it being see through.,Skirts
-1,I was so curious to see this skirt. it looks just like pic. really gorgeous bold pattern and a faux suede like fabric. my only problem was that i thought there was too much fabric. i love maxi skirts. i am 5&#39;8&quot; and 136 lbs. it was a bit long on me but just had too much fabric. i have slim hips but this made them look larger. skirt is almost ballroom gown like in its fullness. loved it and someone else might love it but for me  it was too much. wish it worked!,Skirts
-1,"I wanted this skirt to work! it is soft  comfortable  and cute! unfortunately  it runs to short.  i am 5'8"" and would not be able to pull it off at work. i ordered a bigger size and it still didn't work.",Skirts
0,"Just didnt like the fit. it ""puffed out"" in front  so that wasnt very flattering. i have an hourglass shape  and this was not a good fit for me.",Skirts
0,"This skirt material and quality is top notch. i'm not a ""mustard yellow"" fan but the color combo in this is just stunning! i'm 5'4""  125#  27/4 usually and picked a 4 in this which would have been correct. the top bad is very thick so it was just too much at my waist. in the modeling pick she is covering about half the band with her tied tank top. this would look beautiful on anyone approx 5'6"" or over i think! oh  and the drape is beautiful  not super full.",Skirts
0,"Great item. ordered for my wife for christmas. received it and the medium petite waist size measured at approximately 26"" (so it is at least 2"" off the standard--and a thick material needs a bit more room to fit well). disappointed! replaced with next size up...we'll see!",Skirts
0,"Beautifully made. beautiful drape. deep  blue. so long tho i have to role it up at the waist so nix on tucking a white blouse in. why is it so long???? in 5'6"" and got a large. with 2 inch heels i still trip and not about to wear really high herls.   ill keep it tho because its a nuce dressy skirt. may take it to be hemmed but the last item i got hemmed ended up an uneven mess",Skirts
0,I really like this skirt but unfortunately there is no lining  so it's a bit see through under the light. also there is no hook at the top of the zipper to secure the skirt. i just think that with this kind of price  the skirt should come at least with the lining. otherwise  it's beautiful skirt  flowy and very feminine.,Skirts
0,This is a beautiful fabric and the skirt is so nice. what is wrong is the cut of the skirt. one side bells out more than the other  giving it an off center look from the front. my legs were not centered.,Skirts
0,Size up i was surprised that the fit was small i always seem to wear a 6 in retailer pencil skirts this was tight!,Skirts
0,"The fabric was more ""southwestern"" looking when i got it than it looked in the pics. it fit a bit larger around the bottom than i like.",Skirts
0,I ordered the skirt online and when it arrived i loved the fit and the aesthetic of the skirt. i usually wear a 0/2 bottoms and sized up based on comments- it fits great could maybe even have taken a 6 to have a looser fit.  i was however very disappointed when receiving the skirt to see that the material was already highly snagged- how is that possible if coming directly from the warehouse? i'm hesitating to return because i consider it already damaged based on the current condition and if it's,Skirts
1,I love this skirt... i have it in black  and when i saw this color i was so excited to add another one to my wardrobe. these skirts are made  well... it's not flimsy at a all. the actually color is more of a light aqua blue  so if you are wanting a baby blue might not be for you...,Skirts
1,"I absolutely loved this the minute i saw it. the quality is impeccable  and the fit is amazing. i will agree with the other reviewer in that the fabric is very thick (back to the quality of this piece  amazing!!) and some women may not like the extra ""bulk"" to that part of the body. however i'm still on the hunt now for the perfect white top to go with it. thank you retailer for always providing unique  quality pieces :)",Skirts
1,I ordered a size large and it's so big i couldn't tell how it would look in a smaller size. the waist cinched but there's too much fabric in the hips to be slimming. the floral pattern is beautiful with light blue and lavender flowers that are generic enough to match with a variety of colors on top. it's too long for my frame. the slip falls above knee so it's sheer from there down. i decided not to try a smaller size but recommend going down one or even two sizes.,Skirts
1,Love these.they are a lovely gauzey cotton so they actually feel light. they do have volume however i don't believe they make you look bulkier though i suppose that depends on body type and how they are styled on top (i first wore with a form-fitting sleeveless chambray button down). that said  i sized down which meant the waistband was really too snug and so i sewed the button over to allow more room  which is why i gave them four stars. they have an elegant retro feel  versatile for spring and,Skirts
1,So i actually loved this skirt (the tea rose color and coppery gold buttons were perfect together) and it's rare to find something that's simultaneously so form-fitting and comfortable.... but i hold a lot of my weight in my butt and thighs  and i just felt like it was a little too sexy for work (especially with that long slit - i might feel differently if it didn't have that slit  because then i could at least pair it with a cute oversized cardigan to tone things down a bit for the office). if,Skirts
1,"I followed everyone's advice in the reviews and ordered up one size. i have a 32 inch waist  but size 10's (and 30's in pilcro hyphens) usually fit me. i ordered the 12 in this skirt  and it fits perfect. it's form fitting at waist and hips and then flares out  but i'm curvy. if you are straighter  it will be looser around the hips. i love the length. it hits me mid calf  so a bit lower than it does on the model. i'm 5'5"" tall. the fabric is soft  but has no stretch. it's 100% cotton. there is a",Skirts
1,This skirt is so flattering and comfortable!,Skirts
1,This skirt is flattering and so soft. i've worn it once  and while it did keep feeling like a scandalous slit  i just had to keep reminding myself of the awesome inner skirt. i gave a 4 instead of 5 because my elastic seems to roll ever so slightly in front so that the pleats don't hang flat  and also a little bit of stitching on the outside was loose. since it's nothing that will unravel the whole thing  i'm not too worried about it.,Skirts
1,"To start: i'm 135 lbs  5'7""  34c  28 jeans  size 4 dress -- amazing skirt for an outstanding price! incredibly lightweight; has a stretchy-jersey lining. to fit high-waisted like the model  go down 1-2 sizes. in work slacks  i wear a size 6 or 8. however  my natural waist is small. i tried on the size 2 and the size 4. i purchased the size 2  although i still wish there was a size 0 to try on. a larger size will fit lower at the waist and will bring the midi length to ankle length.",Skirts
